a_final,P_final,M1_final,rad_HeCoreBurning,teff_HeCoreBurning,M2_final,rad2_MLstart,teff2_MLstart,amplitude
8.672286999999999,2.837154,0.456247,0.142286,29699.021483999997,0.46428400000000003,0.381245,3761.871104,0.032889999999999996
15.708457999999998,8.082384,0.461142,0.359592,19674.554688,0.795905,0.717805,4808.42591,0.009989
10.474979,3.915924,0.462792,0.319238,20323.886719,0.532342,0.43072,3824.763087,0.011133
2.8006740000000003,0.45194799999999996,0.461775,0.148636,29620.441406,0.231751,0.220279,3681.146268,0.080747
6.7558229999999995,2.015708,0.46512299999999995,0.322977,20090.132812,0.517741,0.42331,3880.714665,0.024138999999999997
10.105654,3.521867,0.47397799999999995,0.408503,18257.783203,0.422471,0.367719,3954.1630689999997,0.006652
3.607483,0.6416069999999999,0.457259,0.12667899999999999,31624.25,0.196774,0.202828,3680.5558119999996,0.055357
12.782508,6.2709209999999995,0.45177700000000004,0.511301,15744.493163999998,0.9526120000000001,0.8702690000000001,5663.014762,0.009663
68.50697,80.522715,0.518946,4.110257,6955.663086,0.985253,0.9146479999999999,5682.877240999999,0.001472
3.621429,0.8786149999999999,0.397356,0.21852399999999997,21274.919922,0.814999,0.729156,5063.209715999999,0.172057
2.405094,0.32660900000000004,0.45839399999999997,0.127524,31979.123047000005,0.113523,0.127417,3447.633672,0.04202
6.103823,1.52414,0.457186,0.12776600000000002,31636.841797000005,0.304747,0.281476,3814.9040630000004,0.041415
7.118172,1.7866509999999998,0.45992200000000005,0.155494,28937.779297000005,0.200234,0.207537,3644.8513359999997,0.013654
6.570733000000001,1.891919,0.463366,0.296151,20884.712891,0.477736,0.38904,3803.935819,0.023888999999999997
20.027393,12.280691000000001,0.46953900000000004,0.642777,14676.717772999998,0.93084,0.8353780000000001,5319.935312,0.003829
3.228097,0.618903,0.443932,0.129162,30112.238281,0.405402,0.336985,3825.077586,0.160952
10.206116999999999,3.8193010000000003,0.46480699999999997,0.43177200000000004,17322.019531,0.558625,0.456405,3829.7256350000002,0.008988
13.516043,6.2076400000000005,0.464887,0.474487,16624.429688,0.699179,0.627554,4082.949526,0.008516
6.635867999999999,1.6959259999999998,0.455528,0.12953,31007.447266000003,0.27863699999999997,0.258378,3682.334756,0.028929000000000003
10.424733,3.5808269999999998,0.45998,0.218018,24645.722656,0.38421900000000003,0.342276,3767.35071,0.011562000000000001
9.751733999999999,3.063355,0.466758,0.281585,22233.910156,0.288025,0.27368899999999996,3834.9357170000003,0.006475
23.165731,12.059285000000001,0.485386,0.687697,14759.011719,0.387139,0.336121,3904.5726340000006,0.0010119999999999999
7.867284,2.332394,0.469786,0.41236300000000004,17696.527344,0.363516,0.30999499999999997,3771.4493090000005,0.007268999999999999
17.509366,8.731836999999999,0.469449,0.46861800000000003,17483.501953,0.589983,0.525756,4033.710247,0.00419
7.38508,2.203024,0.46445699999999995,0.308191,20516.09375,0.43430799999999997,0.35948800000000003,3778.289,0.015705
3.832721,0.655497,0.464096,0.129451,31827.158202999995,0.10514100000000001,0.11918499999999999,3265.035976,0.017888
3.40285,0.549838,0.46044399999999996,0.126187,32355.525391000003,0.11184200000000001,0.124706,3451.736667,0.024472
4.894582,1.195154,0.45391400000000004,0.12471600000000001,31764.054688,0.454689,0.36678,3902.4958490000004,0.10366199999999999
7.6683639999999995,2.617845,0.461715,0.39163400000000004,17926.447266,0.671866,0.617218,4282.021111999999,0.028439999999999997
16.207117,8.108253,0.469217,0.483134,17183.851562,0.682671,0.6267550000000001,4216.227258,0.006305
1.585028,0.182275,0.447995,0.124126,31501.361327999995,0.174326,0.183059,3734.337785,0.147074
9.55413,3.7568089999999996,0.452568,0.158475,28510.861327999995,0.754517,0.6806369999999999,4575.151653,0.057209
4.731655,1.024126,0.45990299999999995,0.141521,30202.109375,0.27858,0.254182,3699.1850340000005,0.04813
7.420082000000001,1.8712349999999998,0.466851,0.171019,28941.283202999995,0.172447,0.178954,3794.957459,0.009159
8.828069000000001,2.907398,0.472499,0.437716,17154.230469,0.44390100000000005,0.382602,3852.7888020000005,0.008171
4.630183000000001,1.161977,0.44076800000000005,0.133806,29160.042969,0.573782,0.482436,3960.368085,0.155473
21.434988,13.701094,0.472415,0.681925,14506.93457,0.949304,0.865239,5546.909235,0.003285
21.49435,13.573607,0.476021,0.701689,14569.863281,0.907834,0.821425,5431.610013,0.003163
3.7675959999999997,0.7400180000000001,0.456871,0.130275,31131.125,0.30690300000000004,0.272648,3720.969528,0.08879400000000001
17.060678,8.734579,0.47844899999999996,0.6569470000000001,14959.141602000002,0.667507,0.61546,4214.430395,0.004097
18.164754000000002,10.496360000000001,0.463658,0.486849,16882.164062,0.9074190000000001,0.8183520000000001,5400.882371,0.005661
18.938370000000003,10.898928,0.468445,0.557253,15869.608397999998,0.8359610000000001,0.747736,4770.8108409999995,0.004816
8.428758,2.688001,0.46289300000000005,0.299543,20704.128906,0.437104,0.362679,3750.971489,0.012740000000000001
3.82775,0.753081,0.45712299999999995,0.12947999999999998,31296.78125,0.297146,0.278425,3740.555501,0.091046
11.84827,4.7378800000000005,0.46105,0.2355,24052.542969,0.5455949999999999,0.445921,3907.794949,0.013982
4.178391,0.7588729999999999,0.46623000000000003,0.1371,31480.845702999995,0.122592,0.13484100000000002,3561.821539,0.018672
5.0879449999999995,1.1613209999999998,0.45639700000000005,0.12498599999999999,31858.462891000003,0.307352,0.269219,3795.6104880000003,0.054078999999999995
6.8689160000000005,1.810185,0.456636,0.158447,28147.576172000005,0.297508,0.28752,3658.646668,0.026077
12.674294,5.877395,0.46779499999999996,0.520842,15833.195312,0.797732,0.717255,4787.244318999999,0.009521
2.974091,0.464825,0.467081,0.155319,29062.082031,0.145535,0.158496,3595.761326,0.036418
8.611018,2.499577,0.467654,0.295833,21321.9375,0.262211,0.254569,3782.8563340000005,0.006458
11.969721,4.770964,0.470923,0.42405699999999996,17871.080078,0.519073,0.44709799999999994,3944.9605899999997,0.0067209999999999995
16.045456,6.546084,0.480521,0.5335989999999999,16056.644531,0.293192,0.277553,3852.636249,0.001327
12.740406,5.835058,0.46286000000000005,0.394658,18424.529297,0.765183,0.6898479999999999,4574.357784000001,0.012938
13.550211,6.285507,0.458751,0.241058,23500.363281,0.725696,0.660926,4349.959269,0.019415
1.5758,0.225725,0.38001999999999997,0.151016,23301.21875,0.591221,0.5140020000000001,4010.2555369999995,0.567736
12.242583999999999,5.315008,0.46320600000000006,0.340379,20018.001953,0.68511,0.627962,4236.914256,0.015381
22.007922,14.494609,0.46934799999999993,0.701241,14499.391602000002,1.000759,0.932716,5766.109444,0.003296
23.575951999999997,12.368316,0.48931499999999994,0.740464,14044.09375,0.381421,0.334443,3909.614207,0.000941
5.623766000000001,1.473423,0.456991,0.131083,31153.974608999997,0.45343900000000004,0.371938,3818.498415,0.079863
2.894705,0.42289099999999996,0.46286499999999997,0.12736,32020.544922000005,0.087077,0.097699,2606.769988,0.019393999999999998
6.504313,1.8451229999999998,0.46391400000000005,0.315861,20237.818359,0.458912,0.373781,3778.427736,0.020871
5.752142,1.504979,0.46054399999999995,0.135005,30970.634766000003,0.427112,0.352773,3812.472703,0.068023
7.770414,2.6101389999999998,0.45231400000000005,0.126394,30756.009766000003,0.630784,0.540975,3961.0795329999996,0.082255
16.818405,8.421386,0.462139,0.37214200000000003,19239.052734,0.649812,0.56614,3965.7220049999996,0.0065060000000000005
1.813791,0.211168,0.456556,0.126124,31727.861327999995,0.100846,0.118019,3119.496975,0.053411
6.665786,1.8234270000000001,0.468995,0.375842,18697.638672,0.36833299999999997,0.311603,3778.668651,0.011403
16.562316,7.851241,0.475559,0.5452130000000001,16262.239258000001,0.536455,0.43515699999999996,3932.4149340000004,0.002844
7.180114,2.613955,0.39655799999999997,0.266133,19108.136719,0.9802559999999999,0.883998,5592.064181000001,0.039336
2.219338,0.377306,0.39981,0.15653,24500.794922,0.571571,0.489255,3998.027765,0.364662
2.617028,0.5908,0.34943,0.277428,16190.737305,1.103111,1.0359969999999998,5902.588856,0.175175
6.279557,1.695097,0.46007299999999995,0.171556,27624.833983999997,0.405443,0.3362,3754.4155590000005,0.039494
6.123284,1.3842860000000001,0.46375,0.128117,32190.982422000005,0.158796,0.167957,3691.233801,0.015596
9.792164,3.045937,0.46687700000000004,0.32659499999999997,20393.898438,0.270142,0.26214899999999997,3737.7010649999997,0.00483
2.399476,0.338159,0.467866,0.178525,27154.707031,0.149531,0.163644,3549.294659,0.044613
16.461474,6.798921000000001,0.486333,0.585659,15306.318359,0.286609,0.269509,3874.4038020000003,0.00112
22.78345,13.427992999999999,0.47974300000000003,0.780802,14280.979491999999,0.657457,0.6020479999999999,4133.817125,0.002208
7.187488,2.625594,0.389225,0.260241,18886.988281,0.995606,0.897817,5590.286436,0.038079
13.141594,5.426148,0.465398,0.366346,19692.378906,0.502238,0.432098,3905.664761,0.006624
10.297634,3.8983160000000003,0.46779,0.37997600000000004,18868.837891,0.5702520000000001,0.47372600000000004,3954.1929840000003,0.011420999999999999
3.5635980000000003,0.681211,0.459135,0.142552,30053.896483999997,0.305705,0.271331,3719.8638140000003,0.087339
18.713420000000003,8.419895,0.478232,0.559951,16037.075195,0.32868200000000003,0.304131,3830.355983,0.001241
6.557047,1.7778880000000001,0.46561800000000003,0.22361,24444.191406,0.370672,0.313332,3792.4752329999997,0.023009
10.876731,3.7089519999999996,0.470355,0.46516599999999997,16576.072266,0.32705300000000004,0.306216,3725.8755,0.003326
7.870559,2.441035,0.453589,0.12213299999999999,31550.355469,0.45801099999999995,0.383575,3775.8792630000003,0.046749
34.714511,28.173605,0.47771,0.929328,13902.486328,0.9375120000000001,0.8473069999999999,5353.963163,0.0015689999999999999
4.063672,0.746171,0.456283,0.12987200000000002,31018.943358999997,0.162579,0.17619300000000002,3566.9442719999997,0.033019
7.876219,2.182856,0.475209,0.41196499999999997,17749.673828,0.252186,0.244682,3795.031617,0.004549
2.840062,0.478141,0.448481,0.12078699999999999,31449.804688,0.29591300000000004,0.264654,3734.8282159999994,0.137939
17.140128,7.167101,0.484969,0.48003900000000005,17376.03125,0.275914,0.25999099999999997,4000.545743,0.0012289999999999998
14.304338000000001,5.517748,0.47397,0.41784499999999997,18397.318359,0.301908,0.280298,3877.395781,0.002132
6.698457,1.9938189999999998,0.462267,0.159118,28806.371094,0.5242859999999999,0.426813,3914.901039,0.060584000000000006
8.229376,2.282807,0.47196499999999997,0.341314,20116.373047,0.225481,0.22321300000000002,3817.3779600000003,0.004674
16.797224,9.242998,0.46597200000000005,0.519998,16124.353516,0.878606,0.7858850000000001,5119.117232,0.006131
9.036221000000001,3.126399,0.46259300000000003,0.191235,26570.851562,0.525509,0.427516,3919.7815520000004,0.027957999999999997
6.421287,1.8477569999999999,0.456391,0.15604300000000002,28417.238281,0.5054350000000001,0.413969,3793.940526,0.061137000000000004
5.43323,1.266944,0.45469,0.126924,31052.566406,0.29178200000000004,0.267678,3664.5121289999997,0.045388
4.661158,0.92486,0.46109300000000003,0.130077,31586.558594,0.16891099999999998,0.178261,3689.8134560000003,0.027382
10.545958,4.517593,0.457429,0.475567,16235.598633000001,0.840434,0.751577,5119.005405,0.014122
1.219824,0.141173,0.384335,0.146447,23926.730469,0.434666,0.365576,3837.050762,0.459321
3.9156370000000003,0.7050310000000001,0.45802299999999996,0.135881,30471.910156,0.15954200000000002,0.174758,3545.156372,0.032951999999999995
9.313946000000001,3.0834610000000002,0.468738,0.40862800000000005,17962.064453,0.408968,0.3605,3812.3562079999997,0.007324
3.834974,0.694488,0.463696,0.13908199999999998,30714.28125,0.174149,0.182605,3712.5142299999998,0.036969
9.187223,3.275227,0.45810500000000004,0.15918800000000002,28653.328125,0.573713,0.47472700000000007,3902.776584,0.040067
13.020429,5.109208,0.46385299999999996,0.315341,21053.205078,0.41821899999999995,0.36396,3833.9397659999995,0.005711
8.250983999999999,2.432038,0.47332700000000005,0.422205,17571.576172,0.312083,0.29041500000000003,3791.284472,0.005719
3.782511,0.744352,0.450092,0.116298,31672.132812,0.31354899999999997,0.280215,3667.029611,0.100342
2.84843,0.46017299999999994,0.455466,0.126747,31370.587891000003,0.227969,0.21903699999999998,3653.9832049999995,0.092725
3.787129,0.657684,0.471288,0.271346,21852.724609,0.1227,0.137626,3446.6678009999996,0.00908
7.058998,1.944538,0.46964799999999995,0.398579,18051.71875,0.33217199999999997,0.28791700000000003,3754.2794270000004,0.008071
2.460261,0.349961,0.453107,0.12206700000000001,31945.154297000005,0.16033,0.174454,3566.028943,0.077461
22.262732999999997,11.275229,0.480494,0.7367279999999999,14412.414062,0.378892,0.339006,3803.544818,0.001029
24.769334,16.503018,0.482,0.839676,13846.855469,0.85477,0.770151,5203.355433,0.002211
15.694070000000002,8.659794999999999,0.44344300000000003,0.49600900000000003,16607.919922,1.0036,0.9208709999999999,5681.834729,0.007946
10.620206,4.385489,0.461858,0.35931199999999996,19138.880859,0.735738,0.6668390000000001,4477.604795,0.019372
7.192365,2.041218,0.45829899999999996,0.142257,29988.832031,0.37698899999999996,0.32267399999999996,3744.020221,0.034973000000000004
4.405574,0.824831,0.469688,0.238144,23504.490234,0.123778,0.138953,3443.9502390000002,0.008598
7.814464999999999,2.63362,0.46023400000000003,0.24874699999999997,22909.767578,0.623897,0.547636,4040.9880450000005,0.040643
15.768391000000001,7.2550740000000005,0.47138599999999997,0.499438,16791.707031,0.529984,0.461346,3920.1591719999997,0.003698
16.718961,8.117275999999999,0.47595299999999996,0.565341,16001.586913999998,0.575684,0.48691599999999996,3978.464585,0.003295
22.114698999999998,14.637696,0.47570100000000004,0.8352940000000001,13571.806641,1.001962,0.962406,5975.546467,0.002876
30.091285,17.890906,0.493594,0.794179,13816.255859,0.38263,0.305077,3913.7779219999998,0.000799
13.788606,6.283548000000001,0.45659099999999997,0.193397,25954.003906,0.666776,0.595325,4035.52826,0.021038
3.247463,0.526986,0.468682,0.34715100000000004,19104.207031,0.136156,0.154218,3413.8913850000004,0.010601000000000001
1.912364,0.315644,0.379981,0.111916,26097.853516,0.682585,0.623454,4414.915345,0.669942
29.221796,22.26316,0.47907,0.909957,13360.855469,1.002513,0.9453719999999999,5820.612328,0.0018559999999999998
20.155480999999998,11.879237,0.476966,0.683055,14987.077147999998,0.80853,0.729018,4929.310325,0.003539
7.349228999999999,2.129851,0.462283,0.24561799999999998,22951.986328,0.39012199999999997,0.327209,3744.160833,0.017422999999999998
5.470382,1.29535,0.45433100000000004,0.125838,31335.484375,0.31019800000000003,0.292597,3712.730086,0.054336
12.834585,4.546792,0.479016,0.394484,19230.337891,0.250336,0.217533,3937.99783,0.001772
8.112244,2.525735,0.462398,0.175251,27702.113281,0.42890500000000004,0.343618,3829.6469340000003,0.025285
9.359676,2.959282,0.479283,0.449305,17235.671875,0.317359,0.291365,3895.8894950000004,0.004287
3.864493,0.7732720000000001,0.455809,0.127831,31193.384766000003,0.316979,0.280051,3712.7175740000002,0.090709
19.303473,10.13528,0.470876,0.5828840000000001,15719.056641,0.594341,0.487896,3849.4961299999995,0.002526
13.492787,5.141519000000001,0.47172,0.39261,18979.482422,0.33097600000000005,0.301132,3896.36711,0.002891
4.847519,1.4666489999999999,0.364571,0.324935,18841.365234,1.0439610000000001,0.9954290000000001,5960.73015,0.092188
30.793995000000002,21.342509,0.49686400000000003,1.4488,11750.010742,0.6666350000000001,0.613196,4204.246785,0.001234
22.295279999999998,13.738337,0.46471999999999997,0.8312620000000001,14007.915038999998,0.805569,0.71811,4668.185795,0.002711
14.266470000000002,4.983867,0.482738,0.513663,16806.279297,0.155315,0.16234200000000001,3788.8172549999995,0.000696
2.774881,0.587484,0.36501,0.263139,17898.808594,0.8398389999999999,0.7494930000000001,5220.6862280000005,0.18851199999999999
19.689189000000002,9.695148,0.48154399999999997,0.8870110000000001,13822.700195,0.436997,0.35938200000000003,3791.467044,0.001212
1.634301,0.244486,0.347517,0.215509,18911.921875,0.6738569999999999,0.61807,4367.218269,0.429205
19.432131,8.432628999999999,0.482638,0.793365,14303.84082,0.24019400000000002,0.237546,3744.4587920000004,0.000719
0.9535600000000001,0.084854,0.337889,0.088203,25041.023438,0.28152,0.263266,3724.2981729999997,0.490875
1.277699,0.15624000000000002,0.34310300000000005,0.178333,19191.34375,0.5298109999999999,0.456689,3899.7809049999996,0.426712
12.457980000000001,5.54103,0.43597700000000006,0.402411,18312.326172,0.748458,0.676603,4841.522958,0.011956
0.9345030000000001,0.082861,0.340661,0.134377,20887.523438,0.286866,0.271846,3640.645242,0.330671
22.963935,12.518112,0.478854,0.893201,14448.616211000002,0.486334,0.39616,3817.7904020000005,0.0012369999999999998
1.102862,0.113923,0.344486,0.13558199999999998,22210.582031,0.377168,0.32676,3815.8040770000002,0.40682399999999996
2.710809,0.549525,0.338733,0.107744,23127.167969,0.791976,0.714144,4633.232808,0.2999
1.173953,0.123044,0.33820500000000003,0.091873,24981.443359,0.359775,0.31349699999999997,3798.3514630000004,0.510541
2.049516,0.358005,0.342152,0.229145,16426.96875,0.768296,0.698162,4478.492856,0.293555
19.753204999999998,10.090154,0.474524,0.7263149999999999,15296.129883000001,0.510748,0.41393199999999997,3845.807314,0.0017469999999999999
1.163534,0.134366,0.339373,0.125622,22926.171875,0.515524,0.444562,3978.268293,0.644803
2.260353,0.424257,0.349582,0.278519,16637.628906,0.8129430000000001,0.729772,4997.472631000001,0.23655700000000002
6.682041000000001,1.6266530000000001,0.45683900000000005,0.12525799999999998,31848.878906,0.20466900000000002,0.19902,3688.179282,0.018193
29.610301,21.798636,0.47311400000000003,1.194043,12704.208008,0.892108,0.794465,5069.593081,0.0016510000000000001
1.4146610000000002,0.17697100000000002,0.33829899999999996,0.10818,23107.714844,0.48682600000000004,0.415285,3840.8795880000002,0.534539
18.424641,8.430246,0.482987,0.913266,13195.624023,0.364545,0.311118,3735.428157,0.001017
3.6114089999999996,0.914358,0.3514,0.27153499999999997,17264.416016,0.972563,0.88695,5704.741558,0.10998499999999999
1.003066,0.10311300000000001,0.33217399999999997,0.107697,22917.630859,0.45362600000000003,0.391058,3821.196004,0.6662710000000001
16.111368,8.309737,0.448981,0.505993,17640.710938,0.782564,0.705155,4843.378535,0.007331
1.83139,0.27962,0.33696,0.100969,23684.859375,0.612476,0.542447,4007.4265,0.567995
19.057910999999997,8.283169000000001,0.483263,0.907382,13312.161133,0.25606999999999996,0.252716,3699.901545,0.000741
0.906126,0.081224,0.335836,0.088239,25467.552734,0.325574,0.29014,3820.531777,0.60349
15.653447,6.780805,0.471591,0.662176,14866.719727000002,0.42254899999999995,0.345827,3753.092402,0.0017649999999999999
26.578589,16.433854,0.489821,1.232869,12080.458008,0.583072,0.48473299999999997,3918.0171590000004,0.0011560000000000001
1.500436,0.201743,0.33484,0.086927,25594.292969,0.563862,0.49528900000000003,4034.5837159999996,0.754678
2.2167060000000003,0.442803,0.357747,0.33921,18127.404297,0.984924,0.908759,5805.301225,0.322483
15.373892000000001,5.864336,0.466951,0.5002840000000001,17273.283203,0.238975,0.231091,3606.180506,0.0012050000000000001
16.747913,7.154135000000001,0.47965,0.809449,14024.045897999998,0.333003,0.305792,3731.9033649999997,0.001165
20.878443,9.038545,0.485961,0.9186639999999999,13172.260742,0.183578,0.193519,3654.5963450000004,0.000519
12.633204,4.6938379999999995,0.465971,0.47072600000000003,17299.142578,0.349087,0.300175,3749.223925,0.002676
21.568325,9.462826,0.48721499999999995,0.941056,13034.736328,0.178465,0.18537,3644.7502090000003,0.0004969999999999999
26.095316,16.408154999999997,0.48973199999999995,1.194439,12189.739258,0.6403369999999999,0.573116,4080.6488240000003,0.0013650000000000001
3.595844,0.9197110000000001,0.357635,0.288398,17642.699219,0.999345,0.929525,5860.307443,0.120307
26.902831,16.881155,0.48944,1.253049,11947.282227,0.60221,0.506196,3935.4833759999997,0.001184
2.890945,0.631196,0.36185,0.246547,17880.064453,0.868084,0.773991,5324.82362,0.171536
2.7410959999999998,0.57967,0.349981,0.25973,16827.925781,0.8669379999999999,0.773199,5166.5460649999995,0.177672
7.392355,1.747586,0.457664,0.159018,28897.070312,0.10623599999999998,0.12576500000000002,3154.633307,0.004748
20.364251,10.6538,0.482216,0.848151,14123.732422,0.520266,0.422548,3907.286218,0.0015019999999999999
27.367162,18.100017,0.482307,1.146104,12359.089844,0.709873,0.643912,4209.888353,0.0015
11.120371,3.337917,0.47172600000000003,0.461247,17326.349609,0.13259300000000002,0.14822000000000002,3471.9245060000003,0.000907
17.090020000000003,7.388692999999999,0.467566,0.570033,16184.774413999998,0.34822800000000004,0.307322,3658.9123979999995,0.001484
5.687228,1.5914139999999999,0.397068,0.24875999999999998,20021.652344,0.629853,0.559422,4072.300043,0.056352
3.2871029999999997,0.769022,0.35279099999999997,0.231917,18379.181641,0.889179,0.792533,5335.805803,0.145637
1.926634,0.314143,0.347148,0.194124,18786.041016,0.682127,0.623516,4207.2176850000005,0.3802
13.936754999999998,6.237538,0.45238100000000003,0.5304369999999999,16343.054688,0.619667,0.5388310000000001,4022.616328,0.005826
0.8385459999999999,0.069382,0.343045,0.105273,23411.390625,0.265911,0.254103,3691.728636,0.42639799999999994
1.264122,0.153933,0.334454,0.10658499999999999,23626.263672,0.540465,0.471524,3969.7707649999998,0.726709
33.557666999999995,24.471512,0.49234700000000003,1.4702540000000002,12085.266602,0.689658,0.631853,4232.7896,0.001214
7.36875,1.713398,0.461591,0.195555,26497.359375,0.085687,0.099131,2534.449072,0.002317
8.029923,1.9952150000000002,0.45985,0.214312,25021.261719,0.11363,0.133408,3233.917191,0.0031379999999999997
10.356160000000001,3.488811,0.459243,0.361448,19191.255859,0.358151,0.318587,3803.710533,0.005489
18.374662,9.301932,0.472552,0.71024,14696.009766,0.567754,0.472213,3921.875981,0.002245
1.972025,0.350749,0.349263,0.298809,16555.482422,0.8472799999999999,0.757035,5115.951829,0.289544
57.488315,59.11624200000001,0.531378,6.00113,5510.800781,0.8406030000000001,0.7571399999999999,5056.160654,0.004522
1.149465,0.12551600000000002,0.336121,0.112765,22622.785156,0.43759899999999996,0.3786,3798.031628,0.557395
1.549079,0.198244,0.337978,0.08215,25441.361328,0.450618,0.386266,3791.888946,0.536559
45.684104999999995,42.706516,0.5136539999999999,3.2657439999999998,7971.619140999999,0.913156,0.824709,5413.920486,0.001912
2.000109,0.358218,0.34124699999999997,0.24444000000000002,17062.582031,0.85496,0.763933,5135.780627,0.290648
12.477955999999999,5.2227809999999995,0.4523,0.46813599999999994,16925.257812,0.5949399999999999,0.5187039999999999,4076.940389,0.0071790000000000005
11.384768,3.916666,0.466962,0.470225,17171.337891,0.308452,0.272252,3728.9858679999998,0.002641
48.102515000000004,46.363337,0.520713,3.928092,7321.25,0.9198059999999999,0.8398100000000001,5564.869231000001,0.002523
22.960988,14.759592000000001,0.46618100000000007,0.9281389999999999,14302.569336000002,0.8761200000000001,0.78195,5205.35115,0.002742
15.961885999999998,7.200653999999999,0.47427299999999994,0.713046,14414.854491999999,0.476691,0.38757199999999997,3833.884914,0.001947
1.8170380000000002,0.311576,0.34968699999999997,0.306904,16346.99707,0.857318,0.765314,4980.685984000001,0.395393
21.798464000000003,11.532395,0.48024799999999995,0.854504,14475.351562,0.477463,0.407473,3879.46834,0.001348
1.7784689999999999,0.277917,0.343658,0.179628,20038.628906,0.680497,0.633512,4366.547447999999,0.462214
2.3443169999999998,0.44509399999999993,0.344478,0.208477,18364.566406,0.80243,0.722376,4882.693004,0.2683
1.754368,0.29196500000000003,0.35289699999999996,0.301534,17407.269531,0.8246319999999999,0.738721,5144.302681,0.41221899999999995
8.966416,2.9061529999999998,0.45985200000000004,0.52913,15435.556641,0.41403100000000004,0.34368699999999996,3876.170362,0.005036
1.4102860000000002,0.178014,0.345644,0.144762,20636.949219,0.497033,0.426779,3841.2736259999997,0.42421099999999995
28.650165,18.492379,0.487338,1.165666,13002.540039,0.5972810000000001,0.5070720000000001,3965.754051,0.00119
1.6283809999999999,0.23857199999999998,0.34927800000000003,0.216002,18209.898438,0.6339229999999999,0.57477,4100.236308,0.391585
8.713557000000002,2.3481970000000003,0.46541899999999997,0.381277,18920.933594,0.156244,0.171647,3528.5189920000003,0.002215
1.552701,0.207141,0.348598,0.14198,21697.896484,0.506356,0.43154,3905.551715,0.413192
1.183375,0.12956199999999998,0.345088,0.17063399999999998,19626.091797,0.41045600000000004,0.360749,3760.220239,0.339735
1.4842389999999999,0.193933,0.33623600000000003,0.12357699999999999,21595.480469,0.521722,0.447725,3830.0514829999997,0.48984700000000003
2.260361,0.46114799999999995,0.363151,0.418008,18293.712891,1.010322,0.9392889999999999,5841.036676,0.387356
1.336782,0.158021,0.348963,0.148302,20517.257812,0.430729,0.374767,3770.835823,0.360559
1.419667,0.16938399999999998,0.340944,0.09527999999999999,24482.560547,0.406984,0.355185,3787.085242,0.475037
14.689929000000001,6.121528,0.46046800000000004,0.455214,17625.332031,0.42125799999999997,0.349042,3731.109935,0.002834
9.985871000000001,2.875556,0.47589799999999993,0.54811,15916.151366999999,0.143485,0.159295,3493.0934119999997,0.001027
55.246667,56.852146999999995,0.518655,5.195912,6108.626953,0.911057,0.817337,5179.756907999999,0.0036799999999999997
19.482903,8.146297,0.48958100000000004,0.877396,13167.099609,0.17973699999999998,0.186934,3699.2556600000003,0.000517
1.427524,0.179679,0.342692,0.14470999999999998,21001.779297,0.485088,0.41608100000000003,3840.92903,0.412342
1.819838,0.273422,0.334929,0.089849,24376.105469,0.590287,0.5147550000000001,3917.739699,0.579434
4.606125,1.368263,0.36892800000000003,0.34233800000000003,19105.712891,1.059982,1.020099,6058.302961,0.107609
35.238659000000006,22.087355,0.509822,1.562511,11114.425781,0.321755,0.294104,3883.54711,0.000683
15.71601,6.28662,0.47133400000000003,0.552484,16828.869141,0.288084,0.273907,3738.8193850000002,0.001469
1.8790490000000002,0.32101,0.34297,0.267773,16148.124022999998,0.815531,0.734354,4797.043486,0.309132
22.417766,12.324446,0.475815,0.8058770000000001,15134.794922,0.529798,0.43195,3854.853529,0.001532
1.034446,0.108822,0.337273,0.118301,23182.169922,0.460693,0.39615700000000004,3904.987942,0.634049
27.814057000000002,15.013225,0.492026,1.066873,13098.978516,0.289292,0.269615,3801.9791840000003,0.000678
6.232554,1.899477,0.39571999999999996,0.231868,20888.882812,0.715867,0.653908,4616.6210869999995,0.059375
17.677868,6.805484,0.49132299999999995,0.724984,14150.345703,0.133996,0.145025,3612.735358,0.00041799999999999997
12.761334,4.302346,0.46686099999999997,0.498842,16673.339844,0.197487,0.2012,3520.6165979999996,0.001176
13.931153,5.156867,0.477971,0.595169,15725.058594,0.25567,0.24595100000000003,3796.373008,0.001284
48.048167,45.739819,0.52105,3.8263230000000004,7615.142578,0.885747,0.8020510000000001,5417.664015,0.002311
1.7801040000000001,0.271239,0.336281,0.101815,23860.361328,0.636556,0.577783,4106.254137,0.628868
1.351269,0.173947,0.335225,0.102526,24028.564453,0.5794779999999999,0.5145689999999999,4042.418394,0.77251
13.140422000000001,6.112091,0.435983,0.384221,19022.263672,0.792091,0.71132,4958.780052,0.012405
24.244063,12.320917,0.4839,0.9547709999999999,13714.022461000002,0.31069,0.293976,3769.723058,0.000779
12.754814,6.175655,0.404008,0.27128,21565.560547,0.9669260000000001,0.8650969999999999,5486.294553,0.018238
17.010652,8.223558,0.464967,0.60372,15437.169922,0.559811,0.46029899999999996,3876.4821799999995,0.002716
13.824426999999998,5.504943,0.475112,0.588988,15627.910156,0.380422,0.31594,3813.8446329999997,0.002019
26.142768,14.582894,0.496234,1.189503,12201.132812,0.391547,0.336241,3850.808121,0.00084
2.16985,0.38962199999999997,0.352428,0.22483699999999998,18070.722656,0.755907,0.685345,4714.587455,0.292123
7.372051,2.570782,0.38416500000000003,0.286391,17564.804688,0.8462129999999999,0.7504970000000001,4785.40244,0.034429
