,M1_init,M2_init,q_init,P_init,FeH_init,stability,P_final,q_final,M1_final,M2_final,product
2677,2.47305633059348,2.00458818749807,1.23369794654936,4.522738192689969,-0.554884650405835,stable,206.0052490234375,0.18467272818088531,0.4758555293083191,1.9563394784927368,HB
2678,2.33967975104518,1.8788424767240302,1.24527722788377,1.13750435955724,0.316811605277615,stable,137.12066650390625,0.22037996351718903,0.43969032168388367,1.8835653066635132,HB
2679,1.3366343017079099,0.160301370157264,8.338258745989519,5.27537335100886,-0.9512341789516311,merger,0.0,0.0,0.0,0.0,merger
2680,0.7834642559844158,0.734803090526706,1.06622340880851,260.329732646751,-1.4454930233878502,stable,388.9447021484375,0.6801854968070984,0.4672742187976837,0.7630734443664551,sdB
2681,1.8905811413043703,0.501830495239831,3.7673699769896203,13.0931683887931,-0.528371278560925,merger,0.0,0.0,0.0,0.0,merger
2682,1.6875655537365402,1.0516170377158298,1.60473394136142,7.107401930572441,-0.7237270940502109,stable,175.00860595703125,0.3373989760875702,0.3618289828300476,1.0558847188949585,He-WD
2683,1.15085778952454,0.31683370250079496,3.63237174719963,6.904948060626871,-0.363646258929243,merger,0.0,0.0,0.0,0.0,merger
2684,3.4593569436895,0.857085325270605,4.03618734528827,9.958568719602681,0.027035774799485997,stable,-196.60382080078125,0.4033058285713196,0.20863042771816254,0.8413301110267639,sdB
2685,1.00208486046261,0.9406163211457891,1.0653492161840699,38.1768005713195,-0.254831950031352,stable,165.75390625,0.3402356207370758,0.37487322092056274,0.9861063957214355,He-WD
2686,1.6872662896796,1.06839128437171,1.5792587550654098,10.879836363851302,-0.8009953887558999,stable,180.90423583984375,0.34176352620124817,0.3663415014743805,1.0794545412063599,He-WD
2687,1.93869658493682,0.991431396196826,1.95545207905836,2.70299712899714,-0.645356349225217,merger,0.0,0.0,0.0,0.0,merger
2688,1.8161619396415,1.7098621760497998,1.06216861515545,62.6329670562506,0.24937328498546696,stable,1021.875732421875,0.21551674604415894,0.42321881651878357,1.7451932430267334,He-WD
2689,3.5872364112897097,2.06444637854536,1.73762634310576,6.88332911675288,-0.889948608364979,stable,-29.01508140563965,0.009929670952260494,0.47979581356048584,2.2122135162353516,HB
2690,2.16288949761546,2.05411947213698,1.05295214175898,8.379962609870889,0.311142254375937,stable,493.5317687988281,0.19319851696491241,0.41337451338768005,2.027656316757202,sdB
2691,1.3017444619096998,0.668097307459026,1.9484354260618502,346.312099152767,-0.449035713356256,stable,662.2507934570312,0.6810784935951233,0.44005709886550903,0.6676969528198242,sdB
2692,2.2830173028563197,1.4642939096983,1.5591250415886202,6.13004898194227,-0.496338443480885,stable,112.08257293701172,0.26863348484039307,0.42324936389923096,1.4616385698318481,HB
2693,1.7174251276819799,0.509254863659313,3.3724275411749898,39.9816885430026,0.440971590899738,merger,0.0,0.0,0.0,0.0,merger
2694,0.8022144664307129,0.5264935705274371,1.52369280716393,198.408295458721,-2.0266389572616004,stable,82.49456024169922,0.8613795638084412,0.42728161811828613,0.4407559931278229,sdB
2695,1.97169787383396,1.60770944183882,1.22640187494254,72.7716170362386,0.457233082184899,stable,1009.8193969726562,0.23731234669685364,0.424995094537735,1.5996659994125366,He-WD
2696,1.9631827072460601,1.5735677041056397,1.24759977096878,7.60258588223706,0.16990615019333802,stable,341.0373229980469,0.23739822208881378,0.38013556599617004,1.5749974250793457,He-WD
2697,1.17108207294462,0.102020839539478,11.4788515584746,4.03637123834095,-0.48561318417970895,merger,0.0,0.0,0.0,0.0,merger
2698,2.5099963175715496,1.5447456264808401,1.6248606078203898,9.84948073540923,0.21210495813821104,stable,88.06328582763672,0.2625678777694702,0.42355260252952576,1.5565485954284668,HB
2699,1.4099628083827098,0.9180516078611751,1.5358208583366697,46.9056886878621,0.425279762685545,stable,321.6939392089844,0.37452664971351624,0.36273783445358276,0.9396874904632568,He-WD
2700,1.26284479154263,0.331068658095969,3.81444984495198,17.0658700084357,-0.7912275343541991,merger,0.0,0.0,0.0,0.0,merger
2701,3.14298754952789,2.70412381843966,1.16229424410805,37.4341801876514,0.020746759530626997,stable,442.31689453125,0.11013485491275787,0.5677921175956726,2.5408873558044434,HB
2702,0.8934661365180729,0.8690137773109609,1.02813805700846,16.3999118832044,-0.755226874986981,stable,-80.75464630126953,0.4332634508609772,0.3489391505718231,0.9200814366340637,He-WD
2703,3.9435165142066606,1.4693900217347602,2.68377793225447,68.91359849619329,-0.324615649651384,stable,-103.49689483642578,0.14959938824176788,0.4322073459625244,1.5256799459457397,HB
2704,1.09844404834722,0.7839151287335101,1.4012282810791798,22.2132937907806,-0.412845649155776,stable,84.27300262451172,0.4611104726791382,0.3619629740715027,0.8084843754768372,He-WD
2705,1.0389547906268,0.491453089990552,2.11404671531676,362.30961785786906,-0.13928977864977,stable,348.3050231933594,0.7846632599830627,0.41182807087898254,0.5658222436904907,He-WD
2706,3.68878744869963,3.38621525652497,1.08935409277116,2.68360939453573,0.42612007570453003,stable,48.347347259521484,-0.009091661311686039,0.5590177178382874,2.9642183780670166,HB
2707,1.82861622158046,1.00781086368902,1.81444384801226,17.8978819480523,-0.929413664911803,stable,122.80522918701172,0.3960131108760834,0.38404524326324463,0.9813321828842163,He-WD
